"Item Type","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image File - 1","Product Image Is Thumbnail - 1","Product Image File - 2","Product Image Is Thumbnail - 2","Product Image File - 3","Product Image Is Thumbnail - 3","Search Keywords","Page Title","META Keywords","META Description","Product Condition","Show Product Condition?","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","Tax Provider Tax Code","Product Custom Fields"
Product,"Siemens Dade Behring Pfa 100 Platelet Function Analyzer Hematology Lab B4170-00",P,LABMZ106," ",Siemens," ",Right,"<ul><li> Condition : Used  </li><li>Brand : Siemens DADE</li><li>Model : Platelet Function Analyzer</li><li>MPN : PFA 100</li><li>Country/Region of Manufacture : United States</li><li>Intended Use/Discipline : Biological Laboratory</li></ul>",674.08,320.99,0,0,0,Y,"6 Month Replacement Warranty",7,0,0,0,Y,Y,"Ships in 1-2 Business Days",none,0,0,"Laboratory Equipment/ Lab 2",https://i.ebayimg.com/images/g/eC4AAOSw0rRh3gY0/s-l1600.jpg," ",,Y,," "," "," "," "," ",USED,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Biosite Diagnostics Triage Meter Plus W/ Digi Port Server Ts, Scanner And Cables",P,LABMZ70," "," "," ",Right,"<ul><li> Condition : Used  </li><li>Brand : Alere</li><li>Model : Triage MeterPlus</li><li>MPN : meterplus</li><li>Country/Region of Manufacture : Germany</li></ul>",682.50,325,0,0,0,Y,"6 Month Replacement Warranty",7,0,0,0,Y,Y,"Ships in 1-2 Business Days",none,0,0,"Laboratory Equipment/ Lab 2",https://i.ebayimg.com/images/g/Ye8AAOSw~-dfD5o2/s-l640.jpg," ",,Y,," "," "," "," "," ",USED,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Diagnostica Stago St4 Hemostatsis Analyzer",P,LABMZ76," "," "," ",Right,"<ul><li> Condition : Used  </li><li>MPN : 280565</li><li>Brand : DIAGNOSTICA STAGO</li></ul>",682.50,325,0,0,0,Y,"6 Month Replacement Warranty",7,0,0,0,Y,Y,"Ships in 1-2 Business Days",none,0,0,"Laboratory Equipment/ Lab 2",https://i.ebayimg.com/images/g/mS8AAOSwYF5i2veK/s-l960.jpg," ",,Y,," "," "," "," "," ",USED,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Abbott I-Stat 1 Downloader Recharger Kit Drc-300 Drc-122714",P,LABMZ45," ",Abbott," ",Right,"<ul><li> Condition : New  </li><li>MPN : DRC-300</li><li>Brand : Abbott</li><li>Intended Use/Discipline : any</li></ul>",713.90,339.95,0,0,0,Y,"6 Month Replacement Warranty",7,0,0,0,Y,Y,"Ships in 1-2 Business Days",none,0,0,"Laboratory Equipment/ Lab 2",https://i.ebayimg.com/images/g/C0EAAOSwghtjE1mg/s-l1600.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Medtronic Hepcon Hms Plus Coagulation Analyzer W/ Power Cord Cable",P,LABMZ92," "," "," ",Right,"<ul><li> Condition : Used  </li><li>Brand : Medtronic</li><li>MPN : Does Not Apply</li></ul>",739.12,351.96,0,0,0,Y,"6 Month Replacement Warranty",7,0,0,0,Y,Y,"Ships in 1-2 Business Days",none,0,0,"Laboratory Equipment/ Lab 2",https://i.ebayimg.com/images/g/vjQAAOSw0cVjNdUK/s-l1600.jpg," ",,Y,," "," "," "," "," ",USED,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Power I/O S-0231052 Pcb Board For Diagnostica Stago Sta-R",P,LABMZ98," "," "," ",Right,"<ul><li> Condition : Used  </li><li>Brand : stago</li><li>Custom Bundle : No</li><li>Model : see pictures</li><li>MPN : Does Not Apply</li><li>Country/Region of Manufacture : Unknown</li><li>Modified Item : No</li><li>Intended Use/Discipline : Biological Laboratory</li></ul>",787.50,375,0,0,0,Y,"6 Month Replacement Warranty",7,0,0,0,Y,Y,"Ships in 1-2 Business Days",none,0,0,"Laboratory Equipment/ Lab 2",https://i.ebayimg.com/images/g/hFwAAOSwa8pifSIA/s-l1600.jpg," ",,Y,," "," "," "," "," ",USED,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"O42 Radiometer Co-Ox 80 Flex Analyzer Sc80",P,LABMZ96," "," "," ",Right,"<ul><li> Condition : Used  </li><li>MPN : CO-OX</li><li>Brand : ABL</li></ul>",818.98,389.99,0,0,0,Y,"6 Month Replacement Warranty",7,0,0,0,Y,Y,"Ships in 1-2 Business Days",none,0,0,"Laboratory Equipment/ Lab 2",https://i.ebayimg.com/images/g/UF8AAOSw9exhbutQ/s-l1600.jpg," ",,Y,," "," "," "," "," ",USED,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Avl 995 Blood Gas Analyzer Miami",P,LABMZ60," "," "," ",Right,"<ul><li> Condition : Used  </li><li>Brand : AVL</li><li>MPN : Does Not Apply</li><li>Model : 995</li></ul>",827.40,394,0,0,0,Y,"6 Month Replacement Warranty",7,0,0,0,Y,Y,"Ships in 1-2 Business Days",none,0,0,"Laboratory Equipment/ Lab 2",https://i.ebayimg.com/images/g/Q4EAAOSwb4VboS~v/s-l1600.jpg," ",,Y,," "," "," "," "," ",USED,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Beckman Coulter Ac T Diff 2 Hematology Analyzer",P,LABMZ61," ",Beckman," ",Right,"<ul><li> Condition : Used  </li><li>Model : AC-T, Ac-t Diff2, Beckman Coulter Ac T diff 2</li><li>MPN : AC-T, Ac-t Diff2, Beckman Coulter Ac T diff 2</li><li>Brand : Beckman Coulter</li><li>Intended Use/Discipline : Hematology</li></ul>",837.90,399,0,0,0,Y,"6 Month Replacement Warranty",7,0,0,0,Y,Y,"Ships in 1-2 Business Days",none,0,0,"Laboratory Equipment/ Lab 2",https://i.ebayimg.com/images/g/T-QAAOSwJ2RjI6vV/s-l1600.jpg," ",,Y,," "," "," "," "," ",USED,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Hemocue 120706 Glucose 201 System Blood Plasma Analyzer Reader",P,LABMZ82," "," "," ",Right,"<ul><li> Condition : New  </li><li>Model : 120706 Glucose 201</li><li>MPN : 120706 Glucose 201</li><li>Brand : HemoCue</li></ul>",839.98,399.99,0,0,0,Y,"6 Month Replacement Warranty",7,0,0,0,Y,Y,"Ships in 1-2 Business Days",none,0,0,"Laboratory Equipment/ Lab 2",https://i.ebayimg.com/images/g/2IcAAOSwdhxiBs-i/s-l1600.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
