"Item Type","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image File - 1","Product Image Is Thumbnail - 1","Product Image File - 2","Product Image Is Thumbnail - 2","Product Image File - 3","Product Image Is Thumbnail - 3","Search Keywords","Page Title","META Keywords","META Description","Product Condition","Show Product Condition?","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","Tax Provider Tax Code","Product Custom Fields"
Product,"Velp Scientifica 10006430 Heating Plates Control Board Of Temperature",P,MEL8659," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10006430</li><li>Brand : Velp Scientifica</li></ul>",193.33,104.5,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/ypYAAOSw3hZgp9lP/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica A00000012 Vortex Mixers Foam Stand For 19 Microvials Eppendorf",P,MEL8735," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : A00000012</li><li>Brand : Velp Scientifica</li></ul>",193.33,104.5,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/RHoAAOSwkG5gu3CH/s-l1200.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica A00000014 Vortex Mixers Foam Stand For 5 Test Tubes ˜ 16 Mm",P,MEL8736," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : A00000014</li><li>Brand : Velp Scientifica</li></ul>",193.33,104.5,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/sQgAAOSwt3Bgu3CH/s-l1200.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica A00001044 Anticorodal Reducer ˜ 42 Mm 3 Holes ˜ 16 Mm",P,MEL8829," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : A00001044</li><li>Brand : Velp Scientifica</li></ul>",193.33,104.5,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/AMsAAOSwhIFgu3CH/s-l1200.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica A00001046 Articorodal Reducer ˜ 42 Mm 1 Hole ˜ 22 Mm",P,MEL8830," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : A00001046</li><li>Brand : Velp Scientifica</li></ul>",201.47,108.9,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/t7kAAOSw21hgu3CI/s-l1200.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10000387 Pumps Propeller",P,MEL8571," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10000387</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/7agAAOSwM4Jgum4z/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10000964 Flocculators Friction Pivot",P,MEL8593," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10000964</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/jUEAAOSw5JNgum4y/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10002032 Vortex Mixers Infrared Electronic Board Wizard",P,MEL8600," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10002032</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/EPgAAOSwWGBguOLL/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10002731 Cod Thermoreactors Pt 100 Probe Eco6, Eco16",P,MEL8604," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10002731</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/WFEAAOSweYdguOLL/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10005147 Overhead Stirrers Encoder For Dlh, Dls",P,MEL8623," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10005147</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/G2oAAOSweMhguOLJ/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10006124 Thermocouple For Plates ˜155 And ˜135 Mm",P,MEL8647," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10006124</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/G4oAAOSwI3VgrlPq/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10006569 Flocculators Led Bar",P,MEL8663," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10006569</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/hXgAAOSw5V5gum4z/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10007928 Magnetic Stirrers Main Board Msl8 Analogic",P,MEL8669," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10007928</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/j7oAAOSwP~5gpTMF/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 40000553 Vortex Mixers Assembled Eccentric Group",P,MEL8678," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 40000553</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/NXkAAOSwqfRguOLK/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 40001136 Cod Thermoreactors Insulating Plate Eco8 Twin Voltage",P,MEL8686," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 40001136</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/L0MAAOSwhctguOLL/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 40001137 Cod Thermoreactors Insulating Plate Eco25 Twin Voltage",P,MEL8687," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 40001137</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/5iEAAOSwnDJguOLL/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 40001839 Vortex Mixers Assembled Eccentric Group W/ Rev Counter",P,MEL8690," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 40001839</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/RHkAAOSwO~1guOLL/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica A00000015 Vortex Mixers Foam Stand For Microtiter",P,MEL8737," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : A00000015</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/aGgAAOSwqahgu3CI/s-l1200.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica A00000019 Vortex Mixers Foam Stand For 4 Test Tubes ˜ 29 Mm",P,MEL8738," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : A00000019</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/KeIAAOSwtBFgu3CI/s-l1200.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica A00000280 Heating Magnetic Stirrers Clamp Probe Support",P,MEL8785," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : A00000280</li><li>Brand : Velp Scientifica</li></ul>",215.51,116.49,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/7WgAAOSwe21gtMiU/s-l1200.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10000519 Flocculators Modulating Board Fc4S, Fc6S",P,MEL8572," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10000519</li><li>Brand : Velp Scientifica</li></ul>",225.89,122.1,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/quQAAOSwiFtgum4z/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10000745 Cod Thermoreactors Heating Element Eco16 230V",P,MEL8585," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10000745</li><li>Brand : Velp Scientifica</li></ul>",225.89,122.1,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/Ns8AAOSwlgNguOLM/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10000750 Cod Thermoreactors Heating Element Eco6 115V",P,MEL8586," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10000750</li><li>Brand : Velp Scientifica</li></ul>",225.89,122.1,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/4WwAAOSwpAFguOLM/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10000757 Cod Thermoreactors Heating Element Eco16 115V",P,MEL8587," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10000757</li><li>Brand : Velp Scientifica</li></ul>",225.89,122.1,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/qaMAAOSwcUFguOLM/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10000798 Transformer Bms6, Bod System 10",P,MEL8591," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10000798</li><li>Brand : Velp Scientifica</li></ul>",225.89,122.1,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/GcsAAOSwanFgum4y/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10002666 Homogenizers Ptfe Homogenizer Gasket",P,MEL8602," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10002666</li><li>Brand : Velp Scientifica</li></ul>",225.89,122.1,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/zAAAAOSw5JNgum4y/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10005670 Main Board Stirring Station 115V",P,MEL8643," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10005670</li><li>Brand : Velp Scientifica</li></ul>",225.89,122.1,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/FT4AAOSwPplgum4y/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Velp Scientifica 10005681 Main Board Stirring Station 230V",P,MEL8644," ","Velp Scientifica"," ",Right,"<ul><li> Condition : New  </li><li>MPN : 10005681</li><li>Brand : Velp Scientifica</li></ul>",225.89,122.1,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/OeQAAOSw~ipgum4z/s-l400.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
